bill_number,bill_id,session_id,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
956658,1400,AB428,4,Passed,2017-07-31,"Local government: the Ralph M. Brown Act.","An act to amend Section 54953 of the Government Code, relating to local government.",0,,2017-07-31,"Chaptered by Secretary of State - Chapter 137, Statutes of 2017.",https://legiscan.com/CA/bill/AB428/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB428
959386,1400,AB429,6,Failed,2018-02-01,"State water policy: water rights: use and transferability.","An act to amend Section 109 of the Water Code, relating to water.",0,,2018-02-01,"Died at Desk.",https://legiscan.com/CA/bill/AB429/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB429
959527,1400,AB430,4,Passed,2017-07-10,"Marriage: solemnization.","An act to amend Section 400 of the Family Code, relating to marriage, and declaring the urgency thereof, to take effect immediately.",0,,2017-07-10,"Chaptered by Secretary of State - Chapter 42, Statutes of 2017.",https://legiscan.com/CA/bill/AB430/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB430
959468,1400,AB431,5,Vetoed,2017-07-24,"Armories: homeless shelter.","An act to amend Section 15301 of the Government Code, relating to temporary shelter.",0,,2017-09-11,"Stricken from file.",https://legiscan.com/CA/bill/AB431/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB431
959489,1400,AB432,5,Vetoed,2017-10-15,"Personal care services.","An act to amend Section 6253.2 of the Government Code, and to amend Sections 12301.6 and 14132.97 of the Welfare and Institutions Code, relating to personal care services.",0,,2018-01-12,"Stricken from file.",https://legiscan.com/CA/bill/AB432/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB432
959379,1400,AB433,6,Failed,2018-02-01,"Sales and use taxes: claim for refund: customer refunds.","An act to amend Section 6901 of the Revenue and Taxation Code, relating to taxation.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB433/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB433
959498,1400,AB434,4,Passed,2017-10-14,"State Web accessibility: standard and reports.","An act to add Section 11546.7 to the Government Code, relating to state government.",0,,2017-10-14,"Chaptered by Secretary of State - Chapter 780, Statutes of 2017.",https://legiscan.com/CA/bill/AB434/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB434
959438,1400,AB435,4,Passed,2017-10-12,"Child care subsidy plans: Counties of Alameda, Contra Costa, Marin, and Sonoma.","An act to amend Section 8340.2 of, and to add and repeal Article 15.1.1 (commencing with Section 8333) of Chapter 2 of Part 6 of Division 1 of Title 1 of, the Education Code, relating to child care.",0,,2017-10-12,"Chaptered by Secretary of State - Chapter 703, Statutes of 2017.",https://legiscan.com/CA/bill/AB435/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB435
959564,1400,AB436,4,Passed,2017-08-07,"San Lorenzo River.","An act to amend Section 12706.3 of the Water Code, relating to water.",0,,2017-08-07,"Chaptered by Secretary of State - Chapter 166, Statutes of 2017.",https://legiscan.com/CA/bill/AB436/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB436
959390,1400,AB437,6,Failed,2018-02-01,"At-risk persons: first responders.","An act to add Section 14217 to the Penal Code, relating to at-risk persons.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB437/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB437
959400,1400,AB438,6,Failed,2018-02-01,"Surface mining: greenhouse gases.","An act to add Section 39732 to the Health and Safety Code, relating to greenhouse gases.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB438/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB438
959338,1400,AB439,6,Failed,2018-02-01,"Estates and trusts: property claims.","An act to amend Section 853 of the Probate Code, relating to estates and trusts.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB439/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB439
959425,1400,AB440,6,Failed,2018-02-01,"State government: Department of Finance: report.","An act to add Section 13085 to the Government Code, relating to state government.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB440/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB440
959453,1400,AB441,6,Failed,2018-02-01,"Land use: zoning regulations: farm to table cafes.","An act to add Section 65850.8 of the Government Code, relating to land use.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB441/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB441
959447,1400,AB442,6,Failed,2018-02-01,"Employer liability: small business and microbusiness.","An act to add Section 6334 to the Labor Code, relating to employment.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB442/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB442
959445,1400,AB443,4,Passed,2017-10-07,"Optometry: scope of practice.","An act to amend Sections 1209, 3041, 3041.1, 3041.2, 3041.3, 3056, 3057, 3110, and 3152 of the Business and Professions Code, relating to healing arts, and making an appropriation therefor.",0,,2017-10-07,"Chaptered by Secretary of State - Chapter 549, Statutes of 2017.",https://legiscan.com/CA/bill/AB443/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB443
959429,1400,AB444,2,Engrossed,2017-05-30,"Medical waste: home-generated medical waste.","An act to add Section 117906 to the Health and Safety Code, relating to public health.",478,"Senate Environmental Quality",2017-06-08,"Referred to Com. on EQ.",https://legiscan.com/CA/bill/AB444/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB444
959376,1400,AB445,6,Failed,2018-02-01,"Career technical education: the California Career Technical Education Grant Program.","An act to amend Sections 53070, 53071, and 53073 of, and to amend the heading of Chapter 16.5 (commencing with Section 53070) of Part 28 of Division 4 of Title 2 of, the Education Code, relating to career technical education, and making an appropriation therefor.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB445/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB445
959522,1400,AB446,5,Vetoed,2017-07-24,"Instructional materials: disposal of obsolete instructional materials.","An act to amend Section 60510.5 of, and to add Section 60510.1 to, the Education Code, relating to instructional materials.",0,,2017-09-11,"Stricken from file.",https://legiscan.com/CA/bill/AB446/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB446
959591,1400,AB447,5,Vetoed,2017-10-13,"Medi-Cal: covered benefits: continuous glucose monitors.","An act to amend Section 14132 of the Welfare and Institutions Code, relating to Medi-Cal.",0,,2018-01-12,"Stricken from file.",https://legiscan.com/CA/bill/AB447/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB447
959410,1400,AB448,4,Passed,2018-09-11,"Joint powers authorities: Orange County Housing Finance Trust.","An act to add Section 6539.5 to the Government Code, relating to joint powers.",0,,2018-09-11,"Chaptered by Secretary of State - Chapter 336, Statutes of 2018.",https://legiscan.com/CA/bill/AB448/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB448
959567,1400,AB449,6,Failed,2018-02-01,"Income taxes: administration.","An act to amend Section 19133 of the Revenue and Taxation Code, relating to taxation.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB449/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB449
959557,1400,AB450,4,Passed,2017-10-05,"Employment regulation: immigration worksite enforcement actions.","An act to add Sections 7285.1, 7285.2, and 7285.3 to the Government Code, and to add Sections 90.2 and 1019.2 to the Labor Code, relating to employment regulation.",0,,2017-10-05,"Chaptered by Secretary of State - Chapter 492, Statutes of 2017.",https://legiscan.com/CA/bill/AB450/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB450
959541,1400,AB451,2,Engrossed,2017-05-15,"Health facilities: emergency services and care.","An act to amend Sections 1317 and 1317.1 of the Health and Safety Code, relating to health facilities.",0,,2017-09-01,"In committee: Held under submission.",https://legiscan.com/CA/bill/AB451/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB451
959360,1400,AB452,4,Passed,2017-06-28,Courts.,"An act to amend Sections 6076.5 and 6081 of the Business and Professions Code, to amend Section 1180 of the Civil Code, to amend Sections 915, 946.6, 955.9, 1001, 68512, 68802, 68803, 68843, 68846, 68847, 68928, 69141, and 69154 of, and to add Section 68500.3 to, the Government Code, and to amend Sections 4850, 4851, and 4852 of the Penal Code, relating to courts.",0,,2017-06-28,"Chaptered by Secretary of State - Chapter 36, Statutes of 2017.",https://legiscan.com/CA/bill/AB452/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB452
959474,1400,AB453,2,Engrossed,2017-05-31,"Postsecondary education: student hunger.","An act to add and repeal Section 66027.8 of the Education Code, relating to postsecondary education.",477,"Senate Education",2017-06-14,"Referred to Com. on ED.",https://legiscan.com/CA/bill/AB453/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB453
959583,1400,AB454,4,Passed,2017-10-11,"Personal income taxes: exclusion: wrongfully incarcerated individuals.","An act to add Section 17156.1 to the Revenue and Taxation Code, relating to taxation.",0,,2017-10-11,"Chaptered by Secretary of State - Chapter 655, Statutes of 2017.",https://legiscan.com/CA/bill/AB454/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB454
959517,1400,AB455,6,Failed,2018-02-01,"Veterans buildings, memorials, and cemeteries.","An act relating to veterans.",0,,2018-02-01,"Died at Desk.",https://legiscan.com/CA/bill/AB455/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB455
959394,1400,AB456,4,Passed,2018-08-20,"Healing arts: associate clinical social workers.","An act to amend Sections 4996.18 and 4996.23 of the Business and Professions Code, relating to healing arts.",0,,2018-08-20,"Chaptered by Secretary of State - Chapter 158, Statutes of 2018.",https://legiscan.com/CA/bill/AB456/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB456
959471,1400,AB457,2,Engrossed,2017-05-31,"Saline water conversion: Diablo Canyon nuclear powerplant.","An act relating to water.",489,"Senate Rules",2017-06-14,"Referred to Com. on RLS.",https://legiscan.com/CA/bill/AB457/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB457
959404,1400,AB458,4,Passed,2017-10-03,"Vehicle registration.","An act to amend Sections 1685, 5301, and 5302 of the Vehicle Code, relating to vehicle registration.",0,,2017-10-03,"Chaptered by Secretary of State - Chapter 441, Statutes of 2017.",https://legiscan.com/CA/bill/AB458/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB458
959333,1400,AB459,4,Passed,2017-09-26,"Public records: video or audio recordings: crime.","An act to add Section 6254.4.5 to the Government Code, relating to public records.",0,,2017-09-26,"Chaptered by Secretary of State - Chapter 291, Statutes of 2017.",https://legiscan.com/CA/bill/AB459/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB459
959363,1400,AB460,4,Passed,2017-10-15,"Horse racing: satellite wagering facilities: fairs: funding.","An act to amend Sections 19605 and 19614 of the Business and Professions Code, relating to horse racing, and making an appropriation therefor.",0,,2017-10-15,"Chaptered by Secretary of State - Chapter 817, Statutes of 2017.",https://legiscan.com/CA/bill/AB460/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB460
959482,1400,AB461,4,Passed,2017-10-06,"Personal income taxes: exclusion: forgiven student loan debt.","An act to amend Section 17132.11 of the Revenue and Taxation Code, relating to taxation, to take effect immediately, tax levy.",0,,2017-10-06,"Chaptered by Secretary of State - Chapter 525, Statutes of 2017.",https://legiscan.com/CA/bill/AB461/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB461
959370,1400,AB462,4,Passed,2017-10-02,"Mental Health Services Oversight and Accountability Commission: wage information data access.","An act to add Section 1095.5 to the Unemployment Insurance Code, relating to mental health services.",0,,2017-10-02,"Chaptered by Secretary of State - Chapter 403, Statutes of 2017.",https://legiscan.com/CA/bill/AB462/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB462
959480,1400,AB463,6,Failed,2018-02-01,"Student financial aid: Assumption Program of Loans for Education.","An act to amend Sections 69612, 69612.5, 69613, 69613.1, 69615.4, and 69615.8 of, to add Section 69615.9 to, to repeal Section 69613.8 of, and to repeal and add Section 69613.7 of, the Education Code, relating to student financial aid.",0,,2018-02-01,"From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.",https://legiscan.com/CA/bill/AB463/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB463
959356,1400,AB464,4,Passed,2017-07-10,"Local government reorganization.","An act to amend Sections 56653 and 56857 of the Government Code, relating to local government.",0,,2017-07-10,"Chaptered by Secretary of State - Chapter 43, Statutes of 2017.",https://legiscan.com/CA/bill/AB464/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB464
959548,1400,AB465,4,Passed,2017-09-27,"Urban agricultural incentive zones.","An act to amend Section 51042 of the Government Code, relating to local government.",0,,2017-09-27,"Chaptered by Secretary of State - Chapter 313, Statutes of 2017.",https://legiscan.com/CA/bill/AB465/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AB465
